label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63
N,0.0,0.0,0.0,0.223075,-0.213372,0.069102,0.051458,-0.302408,-0.016667,-0.036229,-0.429215,-0.093341,-0.206427,-0.399431,0.219779,-0.259396,-0.536278,-0.014431,-0.419224,-0.616869,0.026836,-0.473416,-0.772594,0.149997,-0.709971,-0.705985,-0.139836,-0.84177,-0.667014,-0.064185,-0.8055,-0.74147,-0.340104,-1.0,-0.67668,-0.075074,-0.838859,-0.701907,-0.056235,-0.724424,-0.647884,-0.189198,-0.663327,-0.497033,-0.112143,-0.393418,-0.432196,-0.083346,-0.330712,-0.449149,0.087179,-0.196734,-0.664004,0.079113,0.038246,-0.5121,0.030945,-0.004787,-0.547584,-0.093914,0.208534,-0.567783,-0.013563
N,0.0,0.0,0.0,-0.036566,-0.164796,-0.025407,-0.092167,-0.171616,-0.029287,-0.289131,-0.42811,-0.065987,-0.366654,-0.418855,9.4e-05,-0.544713,-0.581243,0.01549,-0.582652,-0.455864,0.044304,-0.687844,-0.524281,0.026665,-0.718024,-0.596651,0.000937,-0.939158,-0.533116,0.012482,-0.952504,-0.60451,-0.09609,-1.0,-0.590848,0.034455,-0.853119,-0.536695,-0.103281,-0.880321,-0.505582,0.071776,-0.717278,-0.272206,0.006206,-0.625596,-0.334892,-0.097905,-0.437493,-0.474106,-0.132248,-0.329473,-0.326314,0.030688,-0.199522,-0.585666,-0.012993,-0.127156,-0.385167,-0.099422,-0.001277,-0.512697,-0.066088
N,0.0,0.0,0.0,-0.152569,0.029419,-0.053642,-0.12516,-0.329848,-0.062747,-0.219009,-0.093028,-0.016705,-0.364616,-0.221079,-0.053714,-0.374317,-0.325216,-0.09526,-0.512399,-0.349369,0.011271,-0.713916,-0.381076,0.0619,-0.791545,-0.467159,0.017415,-0.830083,-0.471376,0.021171,-1.0,-0.389989,-0.019553,-0.838316,-0.46876,-0.176848,-0.857741,-0.327129,-0.146575,-0.777287,-0.449038,0.02619,-0.734949,-0.328832,0.031811,-0.516925,-0.260662,0.055864,-0.410904,-0.178211,-0.135272,-0.315845,-0.286293,-0.038403,-0.163294,-0.277429,0.018222,-0.193725,-0.160283,-0.089079,-0.034591,-0.38259,-0.076446
N,0.0,0.0,0.0,-0.174633,-0.159672,-0.052654,0.143576,-0.174439,0.117662,-0.103505,-0.340124,0.033161,-0.189396,-0.29387,0.023621,-0.479793,-0.434548,-0.086197,-0.548866,-0.509837,-0.048824,-0.795479,-0.638836,-0.090797,-0.925861,-0.651162,-0.203855,-0.876793,-0.59326,-0.075303,-1.0,-0.626778,-0.163436,-0.926209,-0.69129,-0.076275,-0.972746,-0.405071,-0.01855,-0.83433,-0.602688,-0.147225,-0.674082,-0.332961,0.019488,-0.558026,-0.437216,0.008884,-0.404029,-0.492573,-0.076113,-0.263947,-0.313805,0.056638,-0.242641,-0.471602,0.033078,0.082902,-0.339113,-0.068176,0.090346,-0.517606,-0.084619
N,0.0,0.0,0.0,-0.130285,-0.077176,0.049541,0.020729,-0.171889,-0.104939,-0.123162,-0.209374,-0.079611,-0.275351,-0.405596,-0.0911,-0.461561,-0.448083,-0.1283,-0.657744,-0.574943,-0.056642,-0.815865,-0.707523,-0.001634,-0.890548,-0.572977,-0.054166,-1.0,-0.666503,-0.180486,-0.861014,-0.547758,-0.133017,-0.95362,-0.480837,-0.013751,-0.666594,-0.503834,0.013144,-0.735028,-0.440405,-0.242571,-0.72788,-0.454998,-0.030277,-0.58408,-0.447313,0.107536,-0.332608,-0.541706,-0.062525,-0.247672,-0.29009,-0.081791,-0.191096,-0.396544,-0.019084,-0.196322,-0.585227,0.002419,-0.097109,-0.325049,-0.177505
N,0.0,0.0,0.0,0.22189,-0.175526,0.127605,-0.16605,-0.224653,0.23619,-0.265337,-0.464309,0.305229,-0.356922,-0.580328,0.20444,-0.482569,-0.358624,0.158902,-0.624234,-0.551862,0.132106,-0.703219,-0.686883,0.134038,-0.822372,-0.531924,0.085928,-0.986309,-0.50023,0.07763,-0.985958,-0.472594,0.128165,-1.0,-0.598579,0.076138,-0.898631,-0.62652,0.219137,-0.848001,-0.498808,0.320084,-0.847308,-0.482896,0.254767,-0.640692,-0.382403,0.174097,-0.418642,-0.452887,0.233256,-0.290658,-0.444097,0.172817,-0.221307,-0.431484,0.195621,-0.123367,-0.462802,0.129955,0.119465,-0.3431,0.254794
N,0.0,0.0,0.0,-0.252728,-0.235124,-0.012038,-0.087606,-0.241525,0.005486,-0.398966,-0.183681,0.098354,-0.317397,-0.468195,0.046027,-0.538707,-0.490015,0.174865,-0.73465,-0.546693,0.047422,-0.781274,-0.504428,-0.125593,-0.741894,-0.690527,-0.100275,-0.984793,-0.639067,0.001683,-0.968877,-0.571799,-0.130078,-1.0,-0.556022,0.072053,-0.934801,-0.500968,0.143775,-0.955809,-0.525138,-0.05697,-0.650683,-0.347179,0.154663,-0.601201,-0.416733,0.024329,-0.451043,-0.52233,-0.032862,-0.405975,-0.29299,0.014065,-0.287514,-0.421796,0.098313,-0.080201,-0.553254,0.004764,-0.097718,-0.496126,0.052943
N,0.0,0.0,0.0,-0.009381,-0.040623,-0.099353,-0.086213,-0.116484,-0.082004,-0.219587,-0.181,-0.009525,-0.35189,-0.267478,-0.075838,-0.59862,-0.493572,0.025722,-0.573112,-0.48168,-0.000219,-0.723348,-0.534881,-0.038582,-0.867342,-0.499451,-0.17404,-0.990622,-0.597534,-0.128683,-1.0,-0.567376,-0.137007,-0.957467,-0.611828,-0.295981,-0.882735,-0.461363,-0.19397,-0.803343,-0.408854,-0.094937,-0.587886,-0.319359,-0.082042,-0.630541,-0.491894,0.047362,-0.451361,-0.313863,-0.191865,-0.282636,-0.408395,-0.004964,-0.185684,-0.386927,-0.114497,-0.104582,-0.475644,-0.010699,-0.128774,-0.460738,-0.160957
N,0.0,0.0,0.0,0.137227,0.033128,0.109258,-0.054419,-0.107943,0.092106,-0.130598,-0.284659,0.223811,-0.297394,-0.245536,0.2181,-0.404694,-0.43145,0.177589,-0.453264,-0.565817,0.058794,-0.685347,-0.474675,-0.048488,-0.879579,-0.608084,0.095438,-0.789787,-0.371506,0.012463,-0.910901,-0.380094,-0.001705,-1.0,-0.478219,0.040188,-0.940675,-0.37134,-0.05326,-0.826952,-0.344201,0.079536,-0.754484,-0.289566,0.109555,-0.725453,-0.286004,0.07193,-0.472058,-0.366611,0.031373,-0.283803,-0.263567,0.108012,-0.110309,-0.27503,-0.069494,-0.155827,-0.261089,-0.037488,-0.23228,-0.261706,0.056597
N,0.0,0.0,0.0,0.06339,-0.018125,-0.03727,-0.121415,-0.142708,0.069122,-0.159845,-0.187364,-0.029513,-0.179765,-0.380025,-0.003408,-0.335554,-0.423058,0.007709,-0.504335,-0.426696,-0.087617,-0.555252,-0.523754,-0.04089,-0.792449,-0.476384,-0.033031,-0.82705,-0.693308,-0.18581,-1.0,-0.454843,-0.08868,-0.86896,-0.482252,-0.061042,-0.907033,-0.339607,-0.052394,-0.794171,-0.40714,-0.045017,-0.719636,-0.299394,0.05367,-0.486401,-0.25644,0.187376,-0.495851,-0.306323,-0.097336,-0.118158,-0.291041,-0.059547,-0.133728,-0.226385,0.005783,0.016455,-0.245549,0.019982,0.111996,-0.408411,-0.231686
N,0.0,0.0,0.0,-0.15028,0.004532,-0.020968,-0.05873,-0.10572,-0.020321,-0.195542,-0.157516,0.029875,-0.237316,-0.319232,-0.00773,-0.413539,-0.498254,-0.125336,-0.551187,-0.555153,-0.056574,-0.726128,-0.460777,-0.058479,-0.89486,-0.448134,-0.119435,-1.0,-0.503545,-0.071186,-0.903669,-0.491837,-0.086135,-0.907707,-0.456062,-0.178407,-0.870855,-0.277847,-0.054779,-0.741373,-0.423854,-0.073207,-0.673295,-0.289381,0.057297,-0.567145,-0.329145,-0.030528,-0.35209,-0.281217,-0.018161,-0.20811,-0.27649,-0.074033,-0.166019,-0.338269,-0.106017,-0.095061,-0.275644,0.018103,0.03914,-0.346234,-0.064258
N,0.0,0.0,0.0,-0.026742,-0.067818,0.111189,0.011448,-0.284854,0.208204,-0.252657,-0.256056,0.088241,-0.362944,-0.344243,0.169155,-0.421605,-0.386581,0.210425,-0.574972,-0.5689,0.214783,-0.746997,-0.482594,0.075233,-0.85111,-0.526681,0.145914,-1.0,-0.61858,-0.00534,-0.844144,-0.465629,0.121196,-0.962095,-0.50514,0.088333,-0.866277,-0.579568,0.120558,-0.78441,-0.693059,0.138168,-0.676858,-0.451334,0.00384,-0.493596,-0.450592,0.20861,-0.514764,-0.532322,0.029803,-0.240137,-0.462891,0.153062,-0.235113,-0.543593,-0.045289,-0.135919,-0.532779,0.076555,0.021781,-0.474634,0.047212
N,0.0,0.0,0.0,-0.020924,-0.160433,-0.145215,-0.098388,-0.297315,0.056596,-0.207803,-0.375697,0.066899,-0.372843,-0.446603,0.107395,-0.453635,-0.429666,0.054748,-0.655252,-0.497238,-0.104906,-0.59082,-0.490806,-0.047089,-0.775026,-0.668269,0.007109,-1.0,-0.58592,-0.186176,-0.907642,-0.472216,-0.097627,-0.947481,-0.588486,-0.112124,-0.953786,-0.42683,-0.039921,-0.87435,-0.512436,0.142948,-0.716943,-0.376863,-0.098993,-0.570399,-0.50847,-0.082679,-0.406073,-0.51422,-0.129666,-0.277667,-0.482204,-0.070032,-0.344005,-0.55529,-0.050534,-0.132049,-0.42289,-0.157724,-0.067986,-0.536785,-0.127443
N,0.0,0.0,0.0,0.019642,-0.087215,0.014071,-0.099673,-0.084068,0.001131,-0.115567,-0.06437,0.0551,-0.319488,-0.303555,-0.094115,-0.586221,-0.458546,0.009541,-0.633179,-0.308925,-0.219232,-0.745577,-0.42441,0.012435,-0.846675,-0.446003,-0.060567,-0.902456,-0.47534,0.074312,-0.932311,-0.446139,-0.138438,-1.0,-0.324463,-0.257323,-0.927696,-0.40926,-0.013984,-0.832192,-0.261398,-0.020929,-0.746601,-0.272947,0.10711,-0.559676,-0.243933,-0.010736,-0.462165,-0.193876,0.047357,-0.35379,-0.301272,0.076631,-0.131306,-0.38099,0.008073,-0.12262,-0.354181,0.057706,-0.081127,-0.441104,-0.124783
N,0.0,0.0,0.0,-0.076375,-0.116958,0.030992,-0.039782,-0.3089,0.052905,-0.175893,-0.166812,0.095397,-0.304405,-0.346193,-0.029994,-0.38198,-0.361383,0.157678,-0.38316,-0.560876,-0.041087,-0.654638,-0.521582,-0.026116,-0.842151,-0.560038,0.162534,-0.726762,-0.638759,-0.093895,-1.0,-0.552788,-0.039149,-0.955397,-0.510112,-0.0714,-0.97579,-0.326181,0.025548,-0.846332,-0.528284,0.041161,-0.628053,-0.334332,0.160225,-0.66014,-0.44854,0.198465,-0.361097,-0.359784,0.179398,-0.377514,-0.434103,-0.019476,-0.134166,-0.336523,0.04607,-0.125853,-0.199877,0.042902,0.100879,-0.446553,0.001847
N,0.0,0.0,0.0,-0.03464,0.018647,-0.025181,-0.125508,-0.246324,-0.023696,-0.292349,-0.20052,-0.072548,-0.301606,-0.417258,0.145742,-0.462055,-0.444494,0.121261,-0.505948,-0.42993,0.056581,-0.733681,-0.446067,-0.024292,-0.734249,-0.475468,-0.096101,-0.784096,-0.517302,-0.112578,-0.862817,-0.49389,0.001135,-1.0,-0.451913,-0.057234,-0.767964,-0.451172,-0.029822,-0.763016,-0.403706,0.065723,-0.716221,-0.420183,0.117342,-0.575918,-0.356164,-0.038445,-0.54443,-0.430905,-0.002923,-0.262801,-0.294837,-0.08641,-0.261364,-0.334414,0.010867,-0.058246,-0.361695,-0.017905,-0.113656,-0.446843,-0.071602
N,0.0,0.0,0.0,-0.07197,-0.235162,0.025782,-0.140266,-0.113437,-0.090103,-0.297047,-0.470947,-0.003603,-0.49161,-0.34757,0.08897,-0.509412,-0.57639,-0.118328,-0.686894,-0.505792,-0.08505,-0.622198,-0.475111,-0.049614,-0.90423,-0.64326,0.049498,-0.995434,-0.532947,-0.076959,-0.933977,-0.649574,-0.102264,-0.987232,-0.612543,0.026109,-1.0,-0.578884,0.053827,-0.778961,-0.387123,-0.164335,-0.741439,-0.467369,-0.044651,-0.603487,-0.47355,0.021682,-0.239003,-0.412095,0.03859,-0.295439,-0.420819,-0.077683,-0.359124,-0.450351,-0.034356,-0.290292,-0.358873,-0.029077,0.018534,-0.691706,0.048989
N,0.0,0.0,0.0,0.048735,-0.165015,-0.025159,-0.092617,-0.326582,-0.085808,-0.17448,-0.444403,-0.080374,-0.224814,-0.47359,0.044313,-0.341889,-0.558504,-0.057622,-0.508621,-0.807331,-0.017353,-0.602796,-0.547155,-0.071224,-0.932469,-0.835444,-0.003682,-0.86996,-0.492268,-0.16535,-0.858183,-0.50568,-0.044923,-1.0,-0.400472,0.068356,-0.857213,-0.515165,0.032536,-0.714057,-0.645688,0.018017,-0.544644,-0.475973,0.043826,-0.563189,-0.555848,-0.088786,-0.329709,-0.490967,-0.069328,-0.179327,-0.516677,-0.042405,-0.169584,-0.501646,0.037013,-0.105197,-0.443615,0.016439,-0.020578,-0.57826,-0.072256
N,0.0,0.0,0.0,-0.012895,-0.302277,0.104831,-0.073045,-0.247718,0.010749,-0.144267,-0.357465,0.051295,-0.346369,-0.537586,0.063392,-0.472242,-0.572444,0.057451,-0.651412,-0.662698,0.010111,-0.814163,-0.796573,0.014222,-0.868543,-0.762599,-0.067447,-1.0,-0.708024,-0.004149,-0.851709,-0.780977,-0.026256,-0.970635,-0.758198,0.159187,-0.987851,-0.620759,0.02299,-0.815277,-0.719334,0.177345,-0.758404,-0.54267,0.008719,-0.604856,-0.65032,0.181954,-0.585184,-0.541154,0.054952,-0.457295,-0.629969,0.114535,-0.269064,-0.623692,0.088195,-0.01526,-0.548123,0.028136,-0.008055,-0.647058,-0.078212
N,0.0,0.0,0.0,-0.031026,-0.186598,0.048687,-0.13871,-0.172727,0.063566,-0.205717,-0.176836,-0.047201,-0.253592,-0.286711,0.026301,-0.459102,-0.247923,0.119446,-0.743927,-0.349426,-0.117659,-0.67226,-0.580475,-0.031527,-0.877369,-0.499956,-0.111325,-0.946247,-0.518749,-0.118936,-0.943051,-0.430528,0.047414,-1.0,-0.421984,-0.020705,-0.941018,-0.567202,-0.197698,-0.973545,-0.257098,0.009842,-0.647535,-0.268016,-0.057087,-0.406202,-0.291317,-0.007386,-0.357015,-0.252741,0.098118,-0.203197,-0.326184,0.005261,-0.254381,-0.433562,0.035177,-0.026044,-0.490152,-0.101,-0.034605,-0.381548,0.079917
N,0.0,0.0,0.0,-0.00019,-0.138972,-0.073948,-0.018283,-0.221088,0.044067,-0.108921,-0.536518,-0.140275,-0.304471,-0.31592,-0.057849,-0.379208,-0.417278,0.020865,-0.598868,-0.608879,-0.147844,-0.458188,-0.517818,0.076647,-0.872986,-0.472612,-0.126209,-0.89173,-0.594318,-0.168859,-1.0,-0.561121,-0.144876,-0.920577,-0.59944,-0.030246,-0.92213,-0.37247,-0.069044,-0.809666,-0.34079,-0.07974,-0.717497,-0.490284,-0.002746,-0.605591,-0.347831,-0.008693,-0.334311,-0.336456,-0.042919,-0.315405,-0.418221,-0.011198,-0.104318,-0.372222,-0.033469,-0.085784,-0.486634,-0.014081,-0.021474,-0.447543,-0.031315
N,0.0,0.0,0.0,-0.300198,-0.137519,-0.024108,-0.154248,-0.03708,0.104183,-0.211596,-0.311902,-0.018146,-0.419196,-0.385523,0.002356,-0.518322,-0.492144,0.111011,-0.698759,-0.458763,0.037337,-0.829916,-0.396082,-0.109133,-0.808333,-0.52942,0.056238,-0.962867,-0.442859,-0.029411,-0.999234,-0.412233,-0.012975,-0.918661,-0.443715,-0.061741,-1.0,-0.375468,-0.079257,-0.838807,-0.435056,-0.060401,-0.774243,-0.429579,0.011944,-0.707764,-0.346412,0.037941,-0.498135,-0.266943,0.108065,-0.263125,-0.190024,0.038851,-0.361605,-0.374181,0.051012,-0.024826,-0.410857,0.040464,-0.179286,-0.456206,-0.089442
N,0.0,0.0,0.0,0.077724,-0.164744,-0.197987,0.018879,-0.380466,0.069302,-0.067286,-0.46524,-0.087152,-0.215663,-0.501502,-0.201896,-0.306423,-0.728521,-0.20034,-0.618217,-0.6504,-0.139442,-0.729822,-0.970528,-0.297067,-1.0,-0.740781,-0.151826,-0.891652,-0.727661,-0.232538,-0.898307,-0.873659,-0.063514,-0.954817,-0.785577,-0.137548,-0.961694,-0.742376,-0.155735,-0.935788,-0.748358,0.027354,-0.901365,-0.720189,-0.093722,-0.604699,-0.613098,-0.174568,-0.306996,-0.538157,0.021626,-0.251364,-0.691613,-0.085207,-0.072529,-0.575687,-0.084976,0.075447,-0.720681,-0.078952,0.092106,-0.715861,-0.302992
N,0.0,0.0,0.0,-0.11782,-0.179912,-0.073762,-0.083898,-0.180028,-0.047002,-0.103223,-0.221288,0.015616,-0.275554,-0.495486,-0.032899,-0.507061,-0.504463,0.024159,-0.497232,-0.435537,-0.013374,-0.629447,-0.626093,-0.136903,-0.776312,-0.493962,-0.097365,-0.923667,-0.58111,-0.139299,-0.98418,-0.373535,0.007026,-1.0,-0.631078,-0.119313,-0.929233,-0.314863,-0.101173,-0.733154,-0.479698,-0.104921,-0.588121,-0.374197,-0.011953,-0.38111,-0.380368,-0.026819,-0.287209,-0.355948,0.115375,-0.296539,-0.584382,-0.106733,-0.113377,-0.434232,-0.001214,-0.025953,-0.410707,-0.096431,-0.050195,-0.459344,-0.085803
N,0.0,0.0,0.0,-0.027463,-0.162033,-0.026409,-0.12757,-0.18839,0.06966,-0.12409,-0.412682,0.091441,-0.16723,-0.382738,0.057205,-0.311711,-0.472062,-0.036707,-0.517377,-0.55172,0.009012,-0.580934,-0.654243,0.004156,-0.873213,-0.649034,0.097173,-0.81882,-0.561828,-0.177195,-0.918956,-0.729548,-0.038202,-1.0,-0.489908,-0.015211,-0.951328,-0.471528,0.163759,-0.781914,-0.395522,-0.1527,-0.607426,-0.480176,0.019083,-0.45486,-0.426958,-0.076392,-0.227206,-0.509349,-0.010451,-0.193308,-0.378621,0.083024,-0.062271,-0.311824,0.068439,-0.067876,-0.650882,0.016032,0.21184,-0.594357,-0.105599
N,0.0,0.0,0.0,0.066393,-0.110403,-0.115325,-0.154437,-0.252127,0.028667,-0.21227,-0.23585,-0.133411,-0.267191,-0.421234,-0.002101,-0.423173,-0.378683,-0.077999,-0.530751,-0.422942,-0.074889,-0.639592,-0.455703,-0.0935,-0.843731,-0.557981,-0.231972,-0.824407,-0.489786,-0.10605,-0.751389,-0.424859,-0.096572,-1.0,-0.444523,-0.153931,-0.746821,-0.441666,-0.042247,-0.701458,-0.276033,-0.030764,-0.72182,-0.335969,-0.075294,-0.433597,-0.283263,0.005657,-0.4836,-0.402491,0.055167,-0.147902,-0.366862,-0.059202,-0.251711,-0.460439,-0.04166,-0.0453,-0.509138,-0.022409,0.050662,-0.412455,0.012563
N,0.0,0.0,0.0,0.057119,-0.098939,-0.045421,-0.080672,-0.21512,-0.002575,-0.133797,-0.341229,0.077423,-0.301901,-0.492269,-0.059695,-0.542072,-0.512645,0.12761,-0.636187,-0.530534,0.048462,-0.797479,-0.628077,0.038305,-0.838962,-0.657175,-0.097057,-0.959108,-0.587377,0.022598,-0.966226,-0.677185,-0.13648,-0.982504,-0.563758,-0.128547,-0.879255,-0.720477,-0.014601,-1.0,-0.43965,-0.037575,-0.703091,-0.507579,0.109547,-0.771405,-0.381616,-0.028989,-0.44789,-0.402716,-0.088288,-0.255778,-0.403125,0.021256,-0.177585,-0.439292,0.058788,-0.146573,-0.416236,0.014111,-0.061186,-0.387971,-0.018494
N,0.0,0.0,0.0,0.056991,-0.158605,0.095946,-0.184621,-0.40513,0.08101,-0.230783,-0.378094,-0.126471,-0.194398,-0.440981,0.157395,-0.579788,-0.512251,0.069486,-0.606096,-0.55514,-0.093838,-0.727788,-0.674737,-0.057402,-0.865291,-0.653503,-0.05195,-0.860139,-0.638768,-0.0708,-1.0,-0.70007,-0.026028,-0.932534,-0.563774,-0.023483,-0.897518,-0.600313,-0.002401,-0.751346,-0.545829,0.066411,-0.695876,-0.550054,0.094338,-0.656136,-0.431308,0.005335,-0.440366,-0.439555,0.065466,-0.298748,-0.489861,-0.044101,-0.187885,-0.376735,0.074132,-0.061213,-0.536044,0.019152,-0.099913,-0.580267,0.009553
N,0.0,0.0,0.0,0.311302,-0.363089,0.071327,0.029748,-0.451277,0.114035,-0.083485,-0.517346,0.096327,-0.12065,-0.497254,-0.003837,-0.194059,-0.637435,0.178607,-0.584,-0.754446,0.210776,-0.452358,-0.611255,-0.037587,-0.840429,-0.823349,0.200318,-0.923817,-0.899732,0.070597,-1.0,-0.725714,0.2837,-0.88083,-0.700511,0.193419,-0.870746,-0.786606,0.078076,-0.715457,-0.684607,0.044188,-0.562264,-0.743969,0.056096,-0.602183,-0.616002,0.262867,-0.329977,-0.676749,0.103996,-0.118103,-0.632924,0.197547,-0.055131,-0.6146,0.180081,0.291564,-0.643251,0.081756,0.158397,-0.825287,0.003246
N,0.0,0.0,0.0,-0.201288,-0.172804,-0.033262,-0.202051,-0.288871,-0.106716,-0.251202,-0.251931,0.07784,-0.401303,-0.412347,-0.127755,-0.413871,-0.398144,-0.109128,-0.622328,-0.457543,-0.070091,-0.746412,-0.467003,-0.173254,-0.769691,-0.503683,-0.076009,-0.761999,-0.516512,-0.11039,-1.0,-0.355934,-0.228426,-0.87787,-0.624464,-0.152263,-0.725626,-0.363079,-0.019698,-0.78055,-0.30301,-0.046413,-0.630207,-0.213292,0.024377,-0.566934,-0.328723,0.055616,-0.404035,-0.298899,0.050248,-0.166403,-0.40738,0.005242,-0.196151,-0.38449,-0.0963,-0.040252,-0.451821,-0.164351,-0.131582,-0.541881,-0.147111
N,0.0,0.0,0.0,0.015251,-0.053723,-0.032677,-0.187127,-0.284538,-0.107294,-0.077095,-0.295827,-0.040681,-0.316992,-0.48653,-0.197135,-0.388317,-0.539287,-0.044618,-0.490315,-0.592993,-0.089042,-0.709607,-0.694778,-0.20413,-1.0,-0.65355,-0.208035,-0.989066,-0.553591,-0.126721,-0.896985,-0.549786,-0.16949,-0.942544,-0.512384,-0.100966,-0.809501,-0.551455,-0.215858,-0.786532,-0.559713,-0.054451,-0.660351,-0.473635,-0.118169,-0.456664,-0.374225,-0.117575,-0.486868,-0.419757,0.029711,-0.339284,-0.394157,-0.146368,-0.186129,-0.371768,-0.044519,-0.010996,-0.418151,-0.066992,-0.056532,-0.530499,-0.030865
N,0.0,0.0,0.0,0.019673,0.051112,0.201876,0.038942,-0.03403,0.079298,-0.311521,-0.055267,0.088427,-0.393872,-0.295592,0.097744,-0.566214,-0.439534,0.049101,-0.599369,-0.224903,0.085249,-0.797691,-0.347436,0.227997,-1.0,-0.490686,0.044242,-0.970644,-0.391769,-0.073312,-0.974404,-0.3862,0.083104,-0.91901,-0.468203,-0.088206,-0.953057,-0.481909,0.040198,-0.958664,-0.252677,0.04367,-0.753176,-0.335087,0.019379,-0.649956,-0.21354,0.158163,-0.380589,-0.102541,0.173436,-0.287794,-0.183585,0.222745,-0.193893,-0.265,0.046649,-0.028834,-0.268989,0.238242,-0.148042,-0.205537,0.024643
N,0.0,0.0,0.0,0.057695,-0.041056,0.227086,-0.1567,-0.037034,0.140737,-0.28955,-0.153252,0.247663,-0.272786,-0.290703,0.047834,-0.529572,-0.39688,0.142081,-0.505026,-0.403952,-0.013081,-0.901763,-0.478598,0.080404,-0.793207,-0.549676,-0.001249,-0.861823,-0.347651,-0.053509,-0.989745,-0.351247,0.157927,-1.0,-0.324952,0.104869,-0.84349,-0.431234,0.142226,-0.898613,-0.388222,0.121854,-0.696581,-0.143682,0.349624,-0.607984,-0.187232,0.095647,-0.415212,-0.330499,0.145832,-0.118806,-0.307461,0.1227,-0.268327,-0.349102,0.049022,-0.088512,-0.308698,0.154801,-0.048538,-0.412199,0.061189
N,0.0,0.0,0.0,-0.052788,0.011887,0.21163,-0.107133,-0.253476,0.081473,-0.1011,-0.294861,0.117578,-0.349743,-0.45673,0.143168,-0.420412,-0.389769,-0.051057,-0.43675,-0.46883,-0.0789,-0.62474,-0.547129,0.03256,-0.837279,-0.543081,0.008394,-1.0,-0.473469,0.010028,-0.884974,-0.464459,0.011457,-0.892213,-0.608188,-0.046292,-0.868838,-0.458281,0.062773,-0.694855,-0.44699,0.082531,-0.685686,-0.428476,0.060858,-0.619888,-0.394926,0.073064,-0.438021,-0.499098,0.084138,-0.358621,-0.375405,0.002917,-0.174241,-0.406403,0.019451,-0.06575,-0.387898,0.039294,0.011716,-0.492793,0.050672
N,0.0,0.0,0.0,0.066475,0.082185,0.129891,-0.116888,-0.026547,0.138882,-0.142265,-0.086953,0.040438,-0.226961,-0.355885,0.05463,-0.226499,-0.326259,0.216546,-0.507196,-0.382237,0.018862,-0.600349,-0.441407,0.047438,-0.793104,-0.466179,0.025293,-0.840195,-0.463161,-0.097831,-0.848639,-0.455916,-0.22304,-1.0,-0.458593,0.117344,-0.80221,-0.445109,0.031217,-0.6902,-0.4089,-0.01075,-0.600781,-0.255535,0.043463,-0.503861,-0.31487,0.057057,-0.321618,-0.345564,0.15577,-0.270439,-0.309073,0.053351,-0.231078,-0.328252,0.039127,-0.064314,-0.426047,0.043151,0.014265,-0.435154,0.08608
N,0.0,0.0,0.0,-0.185568,0.015216,0.089128,-0.266225,-0.168553,0.119695,-0.233097,-0.123167,0.01728,-0.36403,-0.372027,0.107988,-0.513948,-0.344194,0.05436,-0.582996,-0.469579,-0.012676,-0.753777,-0.31031,-0.073814,-0.965955,-0.448763,0.106166,-0.935198,-0.512454,0.042669,-0.959781,-0.50484,0.073947,-1.0,-0.561692,0.013724,-0.99756,-0.30191,-0.056004,-0.910861,-0.347961,0.248905,-0.61693,-0.3399,0.114109,-0.587341,-0.387945,0.10182,-0.390541,-0.286583,0.250008,-0.389517,-0.302521,0.088439,-0.333243,-0.227054,0.051273,-0.122089,-0.386588,0.183123,0.010082,-0.386187,-0.06056
N,0.0,0.0,0.0,-0.093732,-0.195573,0.185933,-0.159659,-0.234535,0.054668,-0.334619,-0.265778,0.019149,-0.440375,-0.438213,0.077539,-0.571248,-0.589732,-0.068672,-0.58605,-0.614522,0.016398,-0.953442,-0.774472,-0.071212,-0.914057,-0.663369,0.085695,-0.95716,-0.632592,0.148992,-0.963134,-0.592115,0.045381,-1.0,-0.676965,0.021322,-0.874031,-0.656434,0.0098,-0.955656,-0.620858,0.047989,-0.788736,-0.521698,0.180718,-0.492034,-0.547046,0.116352,-0.665734,-0.605649,0.112451,-0.334915,-0.46086,0.164199,-0.142198,-0.378591,0.075652,-0.207242,-0.496646,0.145775,-0.068868,-0.615993,0.00668
N,0.0,0.0,0.0,-0.082161,-0.120189,0.009488,-0.071109,-0.268341,0.094568,-0.234748,-0.238465,0.133788,-0.352866,-0.436559,0.242937,-0.449343,-0.41287,-0.008348,-0.671222,-0.75768,0.216293,-0.875937,-0.610019,0.173104,-0.779389,-0.61143,0.117034,-0.99165,-0.600863,-0.004381,-0.991797,-0.613022,0.0985,-0.855993,-0.624466,-0.068191,-1.0,-0.417308,0.156301,-0.936989,-0.405581,0.007208,-0.681383,-0.561035,0.256628,-0.640859,-0.561786,0.063171,-0.240184,-0.442643,0.020456,-0.366827,-0.600181,0.135168,-0.276398,-0.389379,0.135838,-0.086354,-0.412173,0.122457,-0.003942,-0.622403,0.058722
